"TABLE_SCHEMA","TABLE_NAME","COLUMN_NAME","COLUMN_TYPE","DATA_TYPE","IS_NULLABLE","COLUMN_KEY"
"hotfixes","skill_race_class_info","ClassMask","int","int","NO",""
"hotfixes","skill_race_class_info","Flags","smallint unsigned","smallint","NO",""
"hotfixes","skill_race_class_info","Availability","tinyint","tinyint","NO",""
"hotfixes","skill_race_class_info","MinLevel","tinyint","tinyint","NO",""
"hotfixes","skill_race_class_info","SkillTierID","smallint","smallint","NO",""
"hotfixes","skill_race_class_info","VerifiedBuild","int","int","NO","PRI"
"hotfixes","soulbind_conduit_rank","ID","int unsigned","int","NO","PRI"
"hotfixes","soulbind_conduit_rank","RankIndex","int","int","NO",""
"hotfixes","soulbind_conduit_rank","SpellID","int","int","NO",""
"hotfixes","soulbind_conduit_rank","AuraPointsOverride","float","float","NO",""
"hotfixes","soulbind_conduit_rank","SoulbindConduitID","int unsigned","int","NO",""
"hotfixes","soulbind_conduit_rank","VerifiedBuild","int","int","NO","PRI"
"hotfixes","sound_kit","ID","int unsigned","int","NO","PRI"
"hotfixes","sound_kit","SoundType","tinyint unsigned","tinyint","NO",""
"hotfixes","sound_kit","VolumeFloat","float","float","NO",""
"hotfixes","sound_kit","Flags","smallint unsigned","smallint","NO",""
"hotfixes","sound_kit","MinDistance","float","float","NO",""
"hotfixes","sound_kit","DistanceCutoff","float","float","NO",""
"hotfixes","sound_kit","EAXDef","tinyint unsigned","tinyint","NO",""
"hotfixes","sound_kit","SoundKitAdvancedID","int unsigned","int","NO",""
"hotfixes","sound_kit","VolumeVariationPlus","float","float","NO",""
"hotfixes","sound_kit","VolumeVariationMinus","float","float","NO",""
"hotfixes","sound_kit","PitchVariationPlus","float","float","NO",""
"hotfixes","sound_kit","PitchVariationMinus","float","float","NO",""
"hotfixes","sound_kit","DialogType","tinyint","tinyint","NO",""
"hotfixes","sound_kit","PitchAdjust","float","float","NO",""
"hotfixes","sound_kit","BusOverwriteID","smallint unsigned","smallint","NO",""
"hotfixes","sound_kit","MaxInstances","tinyint unsigned","tinyint","NO",""
"hotfixes","sound_kit","SoundMixGroupID","int unsigned","int","NO",""
"hotfixes","sound_kit","VerifiedBuild","int","int","NO","PRI"
"hotfixes","spec_set_member","ID","int unsigned","int","NO","PRI"
"hotfixes","spec_set_member","ChrSpecializationID","int","int","NO",""
"hotfixes","spec_set_member","SpecSetID","int unsigned","int","NO",""
"hotfixes","spec_set_member","VerifiedBuild","int","int","NO","PRI"
"hotfixes","specialization_spells","Description","text","text","YES",""
"hotfixes","specialization_spells","ID","int unsigned","int","NO","PRI"
"hotfixes","specialization_spells","SpecID","smallint unsigned","smallint","NO",""
"hotfixes","specialization_spells","SpellID","int","int","NO",""
"hotfixes","specialization_spells","OverridesSpellID","int","int","NO",""
"hotfixes","specialization_spells","DisplayOrder","tinyint unsigned","tinyint","NO",""
"hotfixes","specialization_spells","VerifiedBuild","int","int","NO","PRI"
"hotfixes","specialization_spells_locale","ID","int unsigned","int","NO","PRI"
"hotfixes","specialization_spells_locale","locale","varchar(4)","varchar","NO","PRI"
"hotfixes","specialization_spells_locale","Description_lang","text","text","YES",""
"hotfixes","specialization_spells_locale","VerifiedBuild","int","int","NO","PRI"
"hotfixes","spell_aura_options","ID","int unsigned","int","NO","PRI"
"hotfixes","spell_aura_options","DifficultyID","tinyint unsigned","tinyint","NO",""
"hotfixes","spell_aura_options","CumulativeAura","int unsigned","int","NO",""
"hotfixes","spell_aura_options","ProcCategoryRecovery","int","int","NO",""
"hotfixes","spell_aura_options","ProcChance","tinyint unsigned","tinyint","NO",""
"hotfixes","spell_aura_options","ProcCharges","int","int","NO",""
"hotfixes","spell_aura_options","SpellProcsPerMinuteID","smallint unsigned","smallint","NO",""
"hotfixes","spell_aura_options","ProcTypeMask1","int","int","NO",""
"hotfixes","spell_aura_options","ProcTypeMask2","int","int","NO",""
"hotfixes","spell_aura_options","SpellID","int unsigned","int","NO",""
"hotfixes","spell_aura_options","VerifiedBuild","int","int","NO","PRI"
"hotfixes","spell_aura_restrictions","ID","int unsigned","int","NO","PRI"
"hotfixes","spell_aura_restrictions","DifficultyID","tinyint unsigned","tinyint","NO",""
"hotfixes","spell_aura_restrictions","CasterAuraState","tinyint unsigned","tinyint","NO",""
"hotfixes","spell_aura_restrictions","TargetAuraState","tinyint unsigned","tinyint","NO",""
"hotfixes","spell_aura_restrictions","ExcludeCasterAuraState","tinyint unsigned","tinyint","NO",""
"hotfixes","spell_aura_restrictions","ExcludeTargetAuraState","tinyint unsigned","tinyint","NO",""
"hotfixes","spell_aura_restrictions","CasterAuraSpell","int","int","NO",""
"hotfixes","spell_aura_restrictions","TargetAuraSpell","int","int","NO",""
"hotfixes","spell_aura_restrictions","ExcludeCasterAuraSpell","int","int","NO",""
"hotfixes","spell_aura_restrictions","ExcludeTargetAuraSpell","int","int","NO",""
"hotfixes","spell_aura_restrictions","SpellID","int unsigned","int","NO",""
"hotfixes","spell_aura_restrictions","VerifiedBuild","int","int","NO","PRI"
"hotfixes","spell_cast_times","ID","int unsigned","int","NO","PRI"
"hotfixes","spell_cast_times","Base","int","int","NO",""
"hotfixes","spell_cast_times","PerLevel","smallint","smallint","NO",""
"hotfixes","spell_cast_times","Minimum","int","int","NO",""
"hotfixes","spell_cast_times","VerifiedBuild","int","int","NO","PRI"
"hotfixes","spell_casting_requirements","ID","int unsigned","int","NO","PRI"
"hotfixes","spell_casting_requirements","SpellID","int","int","NO",""
"hotfixes","spell_casting_requirements","FacingCasterFlags","tinyint unsigned","tinyint","NO",""
"hotfixes","spell_casting_requirements","MinFactionID","smallint unsigned","smallint","NO",""
"hotfixes","spell_casting_requirements","MinReputation","int","int","NO",""
"hotfixes","spell_casting_requirements","RequiredAreasID","smallint unsigned","smallint","NO",""
"hotfixes","spell_casting_requirements","RequiredAuraVision","tinyint unsigned","tinyint","NO",""
"hotfixes","spell_casting_requirements","RequiresSpellFocus","smallint unsigned","smallint","NO",""
"hotfixes","spell_casting_requirements","VerifiedBuild","int","int","NO","PRI"
"hotfixes","spell_categories","ID","int unsigned","int","NO","PRI"
"hotfixes","spell_categories","DifficultyID","tinyint unsigned","tinyint","NO",""
"hotfixes","spell_categories","Category","smallint","smallint","NO",""
"hotfixes","spell_categories","DefenseType","tinyint","tinyint","NO",""
"hotfixes","spell_categories","DispelType","tinyint","tinyint","NO",""
"hotfixes","spell_categories","Mechanic","tinyint","tinyint","NO",""
"hotfixes","spell_categories","PreventionType","tinyint","tinyint","NO",""
"hotfixes","spell_categories","StartRecoveryCategory","smallint","smallint","NO",""
"hotfixes","spell_categories","ChargeCategory","smallint","smallint","NO",""
"hotfixes","spell_categories","SpellID","int unsigned","int","NO",""
"hotfixes","spell_categories","VerifiedBuild","int","int","NO","PRI"
"hotfixes","spell_category","ID","int unsigned","int","NO","PRI"
"hotfixes","spell_category","Name","text","text","YES",""
"hotfixes","spell_category","Flags","int","int","NO",""
"hotfixes","spell_category","UsesPerWeek","tinyint unsigned","tinyint","NO",""
"hotfixes","spell_category","MaxCharges","tinyint","tinyint","NO",""
"hotfixes","spell_category","ChargeRecoveryTime","int","int","NO",""
"hotfixes","spell_category","TypeMask","int","int","NO",""
"hotfixes","spell_category","VerifiedBuild","int","int","NO","PRI"
"hotfixes","spell_category_locale","ID","int unsigned","int","NO","PRI"
"hotfixes","spell_category_locale","locale","varchar(4)","varchar","NO","PRI"
"hotfixes","spell_category_locale","Name_lang","text","text","YES",""
"hotfixes","spell_category_locale","VerifiedBuild","int","int","NO","PRI"
"hotfixes","spell_class_options","ID","int unsigned","int","NO","PRI"
"hotfixes","spell_class_options","SpellID","int","int","NO",""
"hotfixes","spell_class_options","ModalNextSpell","int unsigned","int","NO",""
"hotfixes","spell_class_options","SpellClassSet","tinyint unsigned","tinyint","NO",""
"hotfixes","spell_class_options","SpellClassMask1","int","int","NO",""
"hotfixes","spell_class_options","SpellClassMask2","int","int","NO",""
"hotfixes","spell_class_options","SpellClassMask3","int","int","NO",""
"hotfixes","spell_class_options","SpellClassMask4","int","int","NO",""
"hotfixes","spell_class_options","VerifiedBuild","int","int","NO","PRI"
"hotfixes","spell_cooldowns","ID","int unsigned","int","NO","PRI"
"hotfixes","spell_cooldowns","DifficultyID","tinyint unsigned","tinyint","NO",""
"hotfixes","spell_cooldowns","CategoryRecoveryTime","int","int","NO",""
"hotfixes","spell_cooldowns","RecoveryTime","int","int","NO",""
"hotfixes","spell_cooldowns","StartRecoveryTime","int","int","NO",""
"hotfixes","spell_cooldowns","SpellID","int unsigned","int","NO",""
"hotfixes","spell_cooldowns","VerifiedBuild","int","int","NO","PRI"
"hotfixes","spell_duration","ID","int unsigned","int","NO","PRI"
"hotfixes","spell_duration","Duration","int","int","NO",""
"hotfixes","spell_duration","DurationPerLevel","int unsigned","int","NO",""
"hotfixes","spell_duration","MaxDuration","int","int","NO",""
"hotfixes","spell_duration","VerifiedBuild","int","int","NO","PRI"
"hotfixes","spell_effect","ID","int unsigned","int","NO","PRI"
"hotfixes","spell_effect","DifficultyID","int","int","NO",""
"hotfixes","spell_effect","EffectIndex","int","int","NO",""
"hotfixes","spell_effect","Effect","int unsigned","int","NO",""
"hotfixes","spell_effect","EffectAmplitude","float","float","NO",""
"hotfixes","spell_effect","EffectAttributes","int","int","NO",""
"hotfixes","spell_effect","EffectAura","smallint","smallint","NO",""
"hotfixes","spell_effect","EffectAuraPeriod","int","int","NO",""
"hotfixes","spell_effect","EffectBasePoints","int","int","NO",""
"hotfixes","spell_effect","EffectBonusCoefficient","float","float","NO",""
"hotfixes","spell_effect","EffectChainAmplitude","float","float","NO",""
"hotfixes","spell_effect","EffectChainTargets","int","int","NO",""
"hotfixes","spell_effect","EffectDieSides","int","int","NO",""
"hotfixes","spell_effect","EffectItemType","int","int","NO",""
"hotfixes","spell_effect","EffectMechanic","int","int","NO",""
"hotfixes","spell_effect","EffectPointsPerResource","float","float","NO",""
"hotfixes","spell_effect","EffectPosFacing","float","float","NO",""
"hotfixes","spell_effect","EffectRealPointsPerLevel","float","float","NO",""
"hotfixes","spell_effect","EffectTriggerSpell","int","int","NO",""
"hotfixes","spell_effect","BonusCoefficientFromAP","float","float","NO",""
"hotfixes","spell_effect","PvpMultiplier","float","float","NO",""
"hotfixes","spell_effect","Coefficient","float","float","NO",""
"hotfixes","spell_effect","Variance","float","float","NO",""
"hotfixes","spell_effect","ResourceCoefficient","float","float","NO",""
"hotfixes","spell_effect","GroupSizeBasePointsCoefficient","float","float","NO",""
"hotfixes","spell_effect","EffectMiscValue1","int","int","NO",""
"hotfixes","spell_effect","EffectMiscValue2","int","int","NO",""
"hotfixes","spell_effect","EffectRadiusIndex1","int unsigned","int","NO",""
"hotfixes","spell_effect","EffectRadiusIndex2","int unsigned","int","NO",""
"hotfixes","spell_effect","EffectSpellClassMask1","int","int","NO",""
"hotfixes","spell_effect","EffectSpellClassMask2","int","int","NO",""
"hotfixes","spell_effect","EffectSpellClassMask3","int","int","NO",""
"hotfixes","spell_effect","EffectSpellClassMask4","int","int","NO",""
"hotfixes","spell_effect","ImplicitTarget1","smallint","smallint","NO",""
"hotfixes","spell_effect","ImplicitTarget2","smallint","smallint","NO",""
"hotfixes","spell_effect","SpellID","int unsigned","int","NO",""
"hotfixes","spell_effect","VerifiedBuild","int","int","NO","PRI"
"hotfixes","spell_equipped_items","ID","int unsigned","int","NO","PRI"
"hotfixes","spell_equipped_items","SpellID","int","int","NO",""
"hotfixes","spell_equipped_items","EquippedItemClass","tinyint","tinyint","NO",""
"hotfixes","spell_equipped_items","EquippedItemInvTypes","int","int","NO",""
"hotfixes","spell_equipped_items","EquippedItemSubclass","int","int","NO",""
"hotfixes","spell_equipped_items","VerifiedBuild","int","int","NO","PRI"
"hotfixes","spell_focus_object","ID","int unsigned","int","NO","PRI"
"hotfixes","spell_focus_object","Name","text","text","YES",""
"hotfixes","spell_focus_object","VerifiedBuild","int","int","NO","PRI"
"hotfixes","spell_focus_object_locale","ID","int unsigned","int","NO","PRI"
"hotfixes","spell_focus_object_locale","locale","varchar(4)","varchar","NO","PRI"
"hotfixes","spell_focus_object_locale","Name_lang","text","text","YES",""
"hotfixes","spell_focus_object_locale","VerifiedBuild","int","int","NO","PRI"
"hotfixes","spell_interrupts","ID","int unsigned","int","NO","PRI"
"hotfixes","spell_interrupts","DifficultyID","tinyint unsigned","tinyint","NO",""
"hotfixes","spell_interrupts","InterruptFlags","smallint","smallint","NO",""
"hotfixes","spell_interrupts","AuraInterruptFlags1","int","int","NO",""
"hotfixes","spell_interrupts","AuraInterruptFlags2","int","int","NO",""
"hotfixes","spell_interrupts","ChannelInterruptFlags1","int","int","NO",""
"hotfixes","spell_interrupts","ChannelInterruptFlags2","int","int","NO",""
"hotfixes","spell_interrupts","SpellID","int unsigned","int","NO",""
"hotfixes","spell_interrupts","VerifiedBuild","int","int","NO","PRI"
"hotfixes","spell_item_enchantment","ID","int unsigned","int","NO","PRI"
"hotfixes","spell_item_enchantment","Name","text","text","YES",""
"hotfixes","spell_item_enchantment","HordeName","text","text","YES",""
"hotfixes","spell_item_enchantment","EffectArg1","int unsigned","int","NO",""
"hotfixes","spell_item_enchantment","EffectArg2","int unsigned","int","NO",""
"hotfixes","spell_item_enchantment","EffectArg3","int unsigned","int","NO",""
"hotfixes","spell_item_enchantment","EffectScalingPoints1","float","float","NO",""
"hotfixes","spell_item_enchantment","EffectScalingPoints2","float","float","NO",""
"hotfixes","spell_item_enchantment","EffectScalingPoints3","float","float","NO",""
"hotfixes","spell_item_enchantment","GemItemID","int unsigned","int","NO",""
"hotfixes","spell_item_enchantment","TransmogUnlockConditionID","int unsigned","int","NO",""
"hotfixes","spell_item_enchantment","TransmogCost","int unsigned","int","NO",""
"hotfixes","spell_item_enchantment","IconFileDataID","int unsigned","int","NO",""
"hotfixes","spell_item_enchantment","EffectPointsMin1","smallint","smallint","NO",""
"hotfixes","spell_item_enchantment","EffectPointsMin2","smallint","smallint","NO",""
"hotfixes","spell_item_enchantment","EffectPointsMin3","smallint","smallint","NO",""
"hotfixes","spell_item_enchantment","ItemVisual","smallint unsigned","smallint","NO",""
"hotfixes","spell_item_enchantment","Flags","smallint unsigned","smallint","NO",""
"hotfixes","spell_item_enchantment","RequiredSkillID","smallint unsigned","smallint","NO",""
"hotfixes","spell_item_enchantment","RequiredSkillRank","smallint unsigned","smallint","NO",""
"hotfixes","spell_item_enchantment","ItemLevel","smallint unsigned","smallint","NO",""
"hotfixes","spell_item_enchantment","Charges","tinyint unsigned","tinyint","NO",""
